index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-service,memcached,mongodb-sharded-configsvr,mongodb-sharded-mongos,mongodb-sharded-shardsvr,nginx-thrift,post-storage-service,social-graph-redis,social-graph-service,social-network-mcrouter,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-redis,user-timeline-service,total,pending,notready
0,1789067725,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
1,1789067726,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
2,1789067727,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
3,1789067728,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
4,1789067729,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
5,1789067730,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
6,1789067731,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
7,1789067732,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
8,1789067733,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
9,1789067734,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
10,1789067735,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
11,1789067736,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
12,1789067737,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
13,1789067738,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
14,1789067739,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
15,1789067740,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
16,1789067741,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
17,1789067742,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
18,1789067743,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
19,1789067744,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
20,1789067745,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
21,1789067746,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
22,1789067747,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
23,1789067748,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
24,1789067749,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
25,1789067750,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
26,1789067751,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
27,1789067752,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
28,1789067753,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
29,1789067754,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
30,1789067755,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
31,1789067756,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
32,1789067757,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
33,1789067758,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
34,1789067759,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
35,1789067760,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
36,1789067761,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
37,1789067762,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
38,1789067763,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
39,1789067764,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,0,0
40,1789067765,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
41,1789067766,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
42,1789067767,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
43,1789067768,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
44,1789067769,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
45,1789067770,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
46,1789067771,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
47,1789067772,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
48,1789067773,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
49,1789067774,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
50,1789067775,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,2,0
51,1789067776,1,1,1,1,1,1,6,1,3,6,3,1,1,1,3,1,1,1,1,1,1,1,38,1,1
52,1789067777,1,1,1,1,1,1,6,1,3,6,4,1,1,1,3,1,1,1,1,1,1,1,39,1,0
53,1789067778,1,1,1,1,1,1,6,1,3,6,4,1,1,1,3,1,1,1,1,1,1,1,39,1,0
54,1789067779,1,1,1,1,1,1,6,1,3,6,4,1,1,1,3,1,1,1,1,1,1,1,39,0,1
55,1789067780,1,1,1,1,1,1,6,1,3,6,5,1,1,1,3,1,1,1,1,1,1,1,40,0,0
56,1789067781,1,1,1,1,1,1,6,1,3,6,5,1,1,1,3,1,1,1,1,1,1,1,40,0,0
57,1789067782,1,1,1,1,1,1,6,1,3,6,5,1,1,1,3,1,1,1,1,1,1,1,40,0,0
