index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-service,memcached,mongodb-sharded-configsvr,mongodb-sharded-mongos,mongodb-sharded-shardsvr,nginx-thrift,post-storage-service,social-graph-redis,social-graph-service,social-network-mcrouter,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-redis,user-timeline-service,total,pending,notready
0,1789069411,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
1,1789069412,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
2,1789069413,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
3,1789069414,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
4,1789069415,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
5,1789069416,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
6,1789069417,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
7,1789069418,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
8,1789069419,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
9,1789069420,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
10,1789069421,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
11,1789069422,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
12,1789069423,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
13,1789069424,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
14,1789069425,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
15,1789069426,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
16,1789069427,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
17,1789069428,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
18,1789069429,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
19,1789069430,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
20,1789069431,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
21,1789069432,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
22,1789069433,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
