index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-service,memcached,mongodb-sharded-configsvr,mongodb-sharded-mongos,mongodb-sharded-shardsvr,nginx-thrift,post-storage-service,social-graph-redis,social-graph-service,social-network-mcrouter,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-redis,user-timeline-service,total,pending,notready
0,1789068447,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
1,1789068448,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
2,1789068449,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
3,1789068450,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
4,1789068451,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
5,1789068452,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
6,1789068453,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
7,1789068454,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
8,1789068455,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
9,1789068456,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
10,1789068458,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
11,1789068459,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
12,1789068460,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
13,1789068461,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
14,1789068462,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
15,1789068463,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
16,1789068464,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
17,1789068465,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
18,1789068466,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
19,1789068467,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
20,1789068468,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
21,1789068469,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
22,1789068470,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
23,1789068471,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
24,1789068472,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
25,1789068473,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
26,1789068474,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
27,1789068475,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
28,1789068476,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
29,1789068477,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
30,1789068478,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
31,1789068479,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
32,1789068480,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
33,1789068481,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
34,1789068482,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
35,1789068483,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
36,1789068484,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
37,1789068485,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,0,0
38,1789068486,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
39,1789068487,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
40,1789068488,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
41,1789068489,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
42,1789068490,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
43,1789068491,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
44,1789068492,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
45,1789068493,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
46,1789068494,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
47,1789068495,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
48,1789068496,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
49,1789068497,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,2,0
50,1789068498,1,1,1,1,1,1,6,1,3,6,8,3,1,1,3,1,1,1,1,1,1,1,45,1,1
51,1789068499,1,1,1,1,1,1,6,1,3,6,9,3,1,1,3,1,1,1,1,1,1,1,46,1,0
52,1789068500,1,1,1,1,1,1,6,1,3,6,9,3,1,1,3,1,1,1,1,1,1,1,46,1,0
53,1789068501,1,1,1,1,1,1,6,1,3,6,9,3,1,1,3,1,1,1,1,1,1,1,46,0,1
54,1789068502,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
55,1789068503,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
56,1789068504,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
57,1789068505,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
58,1789068506,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
59,1789068507,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
60,1789068508,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
61,1789068509,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
62,1789068510,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
63,1789068511,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
64,1789068512,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
65,1789068513,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
66,1789068514,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
67,1789068515,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
68,1789068516,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
69,1789068517,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
70,1789068518,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
71,1789068519,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
72,1789068520,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
73,1789068521,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
74,1789068522,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
75,1789068523,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
76,1789068524,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
77,1789068525,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
78,1789068526,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
79,1789068527,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
80,1789068528,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
81,1789068529,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
82,1789068530,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
83,1789068531,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
84,1789068532,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
85,1789068533,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
86,1789068534,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
87,1789068535,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
88,1789068536,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
89,1789068537,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
90,1789068538,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
91,1789068539,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
92,1789068540,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
93,1789068541,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
94,1789068542,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
95,1789068543,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
96,1789068544,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
97,1789068545,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
98,1789068546,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
99,1789068547,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
100,1789068548,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
101,1789068549,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
102,1789068550,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
103,1789068551,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
104,1789068552,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
105,1789068553,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
106,1789068554,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
107,1789068555,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
108,1789068556,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
109,1789068557,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
110,1789068558,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
111,1789068559,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
112,1789068560,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
113,1789068561,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
114,1789068562,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
115,1789068563,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
116,1789068564,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
117,1789068565,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
118,1789068566,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
119,1789068567,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
120,1789068568,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
121,1789068569,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
122,1789068570,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
123,1789068571,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
124,1789068572,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
125,1789068573,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
126,1789068574,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
127,1789068575,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
128,1789068576,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
129,1789068577,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
130,1789068579,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
131,1789068580,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
132,1789068581,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
133,1789068582,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
134,1789068583,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
135,1789068584,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
136,1789068585,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
137,1789068586,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
138,1789068587,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
139,1789068588,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
140,1789068589,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
141,1789068590,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
142,1789068591,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
143,1789068592,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
144,1789068593,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
145,1789068594,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
146,1789068595,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
147,1789068596,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
148,1789068597,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
149,1789068598,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
150,1789068599,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
151,1789068600,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
152,1789068601,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
153,1789068602,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
154,1789068603,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
155,1789068604,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
156,1789068605,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
157,1789068606,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
158,1789068607,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
159,1789068608,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
