index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-service,memcached,mongodb-sharded-configsvr,mongodb-sharded-mongos,mongodb-sharded-shardsvr,nginx-thrift,post-storage-service,social-graph-redis,social-graph-service,social-network-mcrouter,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-redis,user-timeline-service,total,pending,notready
0,1789068929,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
1,1789068930,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
2,1789068931,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
3,1789068932,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
4,1789068933,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
5,1789068934,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
6,1789068935,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
7,1789068936,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
8,1789068937,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
9,1789068938,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
10,1789068939,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
11,1789068940,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
12,1789068941,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
13,1789068942,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
14,1789068943,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
15,1789068944,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
16,1789068945,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
17,1789068946,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
18,1789068947,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
19,1789068948,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
20,1789068949,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
21,1789068950,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
22,1789068951,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
23,1789068952,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
24,1789068953,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
25,1789068954,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
26,1789068955,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
27,1789068956,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
28,1789068957,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
29,1789068958,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
30,1789068959,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
31,1789068960,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
32,1789068961,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
33,1789068962,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
34,1789068963,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
35,1789068964,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
36,1789068965,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
37,1789068966,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
38,1789068967,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
39,1789068968,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
40,1789068969,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
41,1789068970,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
42,1789068971,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
43,1789068972,1,1,1,1,1,1,6,1,3,6,12,4,1,1,3,1,1,1,1,1,1,1,50,0,0
