timestamp,service,phase,ready
1786757444,compose-post-service,Running,True
1786757444,compose-post-service,Running,True
1786757444,compose-post-service,Running,True
1786757444,compose-post-service,Running,True
1786757444,home-timeline-redis,Running,True
1786757444,home-timeline-service,Running,True
1786757444,home-timeline-service,Running,True
1786757444,home-timeline-service,Running,True
1786757444,jaeger,Running,True
1786757444,media-frontend,Running,True
1786757444,media-frontend,Running,True
1786757444,media-frontend,Running,True
1786757444,media-memcached,Running,True
1786757444,media-mongodb,Running,True
1786757444,media-service,Running,True
1786757444,media-service,Running,True
1786757444,nginx-thrift,Running,True
1786757444,nginx-thrift,Running,True
1786757444,nginx-thrift,Running,True
1786757444,post-storage-memcached,Running,True
1786757444,post-storage-mongodb,Running,True
1786757444,post-storage-service,Running,True
1786757444,post-storage-service,Running,True
1786757444,post-storage-service,Running,True
1786757444,social-graph-mongodb,Running,True
1786757444,social-graph-redis,Running,True
1786757444,social-graph-service,Running,True
1786757444,social-graph-service,Running,True
1786757444,social-graph-service,Running,True
1786757444,text-service,Running,True
1786757444,text-service,Running,True
1786757444,text-service,Running,True
1786757444,unique-id-service,Running,True
1786757444,unique-id-service,Running,True
1786757444,url-shorten-memcached,Running,True
1786757444,url-shorten-mongodb,Running,True
1786757444,url-shorten-service,Running,True
1786757444,url-shorten-service,Running,True
1786757444,url-shorten-service,Running,True
1786757444,url-shorten-service,Running,True
1786757444,url-shorten-service,Running,True
1786757444,user-memcached,Running,True
1786757444,user-mention-service,Running,True
1786757444,user-mention-service,Running,True
1786757444,user-mention-service,Running,True
1786757444,user-mongodb,Running,True
1786757444,user-service,Running,True
1786757444,user-service,Running,True
1786757444,user-timeline-mongodb,Running,True
1786757444,user-timeline-redis,Running,True
1786757444,user-timeline-service,Running,True
1786757444,user-timeline-service,Running,True
1786757444,user-timeline-service,Running,True
1786757444,user-timeline-service,Running,True
1786757445,compose-post-service,Running,True
1786757445,compose-post-service,Running,True
1786757445,compose-post-service,Running,True
1786757445,compose-post-service,Running,True
1786757445,home-timeline-redis,Running,True
1786757445,home-timeline-service,Running,True
1786757445,home-timeline-service,Running,True
1786757445,home-timeline-service,Running,True
1786757445,jaeger,Running,True
1786757445,media-frontend,Running,True
1786757445,media-frontend,Running,True
1786757445,media-frontend,Running,True
1786757445,media-memcached,Running,True
1786757445,media-mongodb,Running,True
1786757445,media-service,Running,True
1786757445,media-service,Running,True
1786757445,nginx-thrift,Running,True
1786757445,nginx-thrift,Running,True
1786757445,nginx-thrift,Running,True
1786757445,post-storage-memcached,Running,True
1786757445,post-storage-mongodb,Running,True
1786757445,post-storage-service,Running,True
