timestamp,service,phase,ready
1786758758,compose-post-service,Running,True
1786758758,compose-post-service,Running,True
1786758758,compose-post-service,Running,True
1786758758,compose-post-service,Running,True
1786758758,compose-post-service,Running,True
1786758758,home-timeline-redis,Running,True
1786758758,home-timeline-service,Running,True
1786758758,home-timeline-service,Running,True
1786758758,home-timeline-service,Running,True
1786758758,jaeger,Running,True
1786758758,media-frontend,Running,True
1786758758,media-memcached,Running,True
1786758758,media-mongodb,Running,True
1786758758,media-service,Running,True
1786758758,media-service,Running,True
1786758758,nginx-thrift,Running,True
1786758758,nginx-thrift,Running,True
1786758758,nginx-thrift,Running,True
1786758758,post-storage-memcached,Running,True
1786758758,post-storage-mongodb,Running,True
1786758758,post-storage-service,Running,True
1786758758,post-storage-service,Running,True
1786758758,post-storage-service,Running,True
1786758758,social-graph-mongodb,Running,True
1786758758,social-graph-redis,Running,True
1786758758,social-graph-service,Running,True
1786758758,social-graph-service,Running,True
1786758758,social-graph-service,Running,True
1786758758,text-service,Running,True
1786758758,text-service,Running,True
1786758758,text-service,Running,True
1786758758,unique-id-service,Running,True
1786758758,unique-id-service,Running,True
1786758758,url-shorten-memcached,Running,True
1786758758,url-shorten-mongodb,Running,True
1786758758,url-shorten-service,Running,True
1786758758,url-shorten-service,Running,True
1786758758,user-memcached,Running,True
1786758758,user-mention-service,Running,True
1786758758,user-mention-service,Running,True
1786758758,user-mention-service,Running,True
1786758758,user-mention-service,Running,True
1786758758,user-mention-service,Running,True
1786758758,user-mongodb,Running,True
1786758758,user-service,Running,True
1786758758,user-service,Running,True
1786758758,user-timeline-mongodb,Running,True
1786758758,user-timeline-redis,Running,True
1786758758,user-timeline-service,Running,True
1786758758,user-timeline-service,Running,True
1786758758,user-timeline-service,Running,True
1786758759,compose-post-service,Running,True
1786758759,compose-post-service,Running,True
1786758759,compose-post-service,Running,True
1786758759,compose-post-service,Running,True
1786758759,compose-post-service,Running,True
1786758759,home-timeline-redis,Running,True
1786758759,home-timeline-service,Running,True
1786758759,home-timeline-service,Running,True
1786758759,home-timeline-service,Running,True
1786758759,jaeger,Running,True
1786758759,media-frontend,Running,True
1786758759,media-memcached,Running,True
1786758759,media-mongodb,Running,True
1786758759,media-service,Running,True
1786758759,media-service,Running,True
1786758759,nginx-thrift,Running,True
1786758759,nginx-thrift,Running,True
1786758759,nginx-thrift,Running,True
1786758759,post-storage-memcached,Running,True
1786758759,post-storage-mongodb,Running,True
1786758759,post-storage-service,Running,True
1786758759,post-storage-service,Running,True
1786758759,post-storage-service,Running,True
1786758759,social-graph-mongodb,Running,True
1786758759,social-graph-redis,Running,True
1786758759,social-graph-service,Running,True
1786758759,social-graph-service,Running,True
1786758759,social-graph-service,Running,True
1786758759,text-service,Running,True
1786758759,text-service,Running,True
1786758759,text-service,Running,True
1786758759,unique-id-service,Running,True
1786758759,unique-id-service,Running,True
1786758759,url-shorten-memcached,Running,True
1786758759,url-shorten-mongodb,Running,True
1786758759,url-shorten-service,Running,True
1786758759,url-shorten-service,Running,True
1786758759,user-memcached,Running,True
1786758759,user-mention-service,Running,True
1786758759,user-mention-service,Running,True
1786758759,user-mention-service,Running,True
1786758759,user-mention-service,Running,True
1786758759,user-mention-service,Running,True
1786758759,user-mongodb,Running,True
1786758759,user-service,Running,True
1786758759,user-service,Running,True
1786758759,user-timeline-mongodb,Running,True
1786758759,user-timeline-redis,Running,True
1786758759,user-timeline-service,Running,True
1786758759,user-timeline-service,Running,True
1786758759,user-timeline-service,Running,True
1786758760,compose-post-service,Running,True
1786758760,compose-post-service,Running,True
1786758760,compose-post-service,Running,True
1786758760,compose-post-service,Running,True
1786758760,compose-post-service,Running,True
1786758760,home-timeline-redis,Running,True
1786758760,home-timeline-service,Running,True
1786758760,home-timeline-service,Running,True
1786758760,home-timeline-service,Running,True
