REGISTER,61391,,1765442875449341
REGISTER,22303,61391,1765442875519913
ACK_OPENING,61391,61391,1765442881234443
READY,61391,1765442881234537
REGISTER,55383,61391|22303,1765442876805420
ACK_OPENING,22303,22303,1765442885267065
ACK_OPENING,22303,61391,1765442885722217
ACK_OPENING,61391,22303,1765442885889720
READY,22303,1765442885889750
REGISTER,30426,61391|22303|55383,1765442877187861
ACK_OPENING,55383,55383,1765442889764194
ACK_OPENING,55383,61391,1765442890055945
ACK_OPENING,55383,22303,1765442890201523
ACK_OPENING,61391,55383,1765442890693423
READY,55383,1765442891292291
ACK_OPENING,22303,55383,1765442891292360
ACK_OPENING,30426,30426,1765442893376219
REGISTER,8241,61391|22303|55383|30426,1765442878972083
ACK_OPENING,30426,22303,1765442893874259
ACK_OPENING,30426,55383,1765442893876667
ACK_OPENING,61391,30426,1765442893976657
ACK_OPENING,30426,61391,1765442894025202
ACK_OPENING,22303,30426,1765442894596500
ACK_OPENING,55383,30426,1765442895312692
READY,30426,1765442895312670
REGISTER,30418,30426|8241|61391|22303|55383,1765442879157224
ACK_OPENING,8241,8241,1765442897995323
ACK_OPENING,8241,22303,1765442898035080
ACK_OPENING,8241,55383,1765442898131268
ACK_OPENING,8241,30426,1765442898155156
ACK_OPENING,8241,61391,1765442898260770
ACK_OPENING,61391,8241,1765442898497065
ACK_OPENING,22303,8241,1765442899000066
ACK_OPENING,55383,8241,1765442899627545
ACK_OPENING,30426,8241,1765442900243697
READY,8241,1765442900243745
ACK_OPENING,30426,30426,1765442901680537
ACK_OPENING,30418,30418,1765442901895994
REGISTER,41420,61391|22303|55383|30426|8241|30418,1765442879163763
ACK_OPENING,30426,55383,1765442902252365
ACK_OPENING,30426,61391,1765442902294520
ACK_OPENING,30426,8241,1765442902378888
ACK_OPENING,30426,22303,1765442902384473
ACK_OPENING,30418,30426,1765442902405463
ACK_OPENING,30426,30418,1765442902494162
ACK_OPENING,30418,55383,1765442902731388
ACK_OPENING,30418,8241,1765442902907876
ACK_OPENING,30418,61391,1765442902910847
ACK_OPENING,30418,22303,1765442903004907
ACK_OPENING,61391,30418,1765442903034186
ACK_OPENING,22303,30418,1765442903562459
ACK_OPENING,55383,30418,1765442904031724
ACK_OPENING,30426,30418,1765442904679288
READY,30418,1765442905293774
ACK_OPENING,8241,30418,1765442905293891
ACK_OPENING,41420,41420,1765442906413530
REGISTER,45534,30418|41420|61391|22303|55383|30426|8241,1765442879253087
ACK_OPENING,41420,22303,1765442906856428
ACK_OPENING,41420,61391,1765442906856854
ACK_OPENING,41420,30426,1765442906878724
ACK_OPENING,41420,30418,1765442906886132
ACK_OPENING,41420,8241,1765442906894822
ACK_OPENING,41420,55383,1765442906929420
ACK_OPENING,61391,41420,1765442907029040
ACK_OPENING,22303,41420,1765442907647493
ACK_OPENING,30418,41420,1765442908565124
ACK_OPENING,55383,41420,1765442909223501
ACK_OPENING,8241,41420,1765442909755247
ACK_OPENING,30426,41420,1765442910317824
READY,41420,1765442910317859
REGISTER,41850,45534|61391|22303|55383|30426|8241|30418|41420,1765442879379824
ACK_OPENING,45534,45534,1765442911018299
ACK_OPENING,30426,41420,1765442911093747
ACK_OPENING,45534,30418,1765442911210109
ACK_OPENING,45534,8241,1765442911239804
ACK_OPENING,45534,22303,1765442911251070
ACK_OPENING,45534,30426,1765442911271557
ACK_OPENING,45534,61391,1765442911301537
ACK_OPENING,45534,55383,1765442911330273
ACK_OPENING,61391,45534,1765442911642686
ACK_OPENING,45534,41420,1765442911735457
ACK_OPENING,22303,45534,1765442912259919
ACK_OPENING,55383,45534,1765442913186897
ACK_OPENING,30426,45534,1765442913908319
ACK_OPENING,8241,45534,1765442914535523
ACK_OPENING,41420,41420,1765442914916236
ACK_OPENING,30418,45534,1765442915167210
ACK_OPENING,41850,41850,1765442915282801
REGISTER,3457,22303|55383|30418|41420|45534|61391|30426|8241|41850,1765442879418093
ACK_OPENING,41420,61391,1765442915546382
ACK_OPENING,41420,8241,1765442915556652
ACK_OPENING,41420,55383,1765442915582272
ACK_OPENING,41420,30418,1765442915588408
ACK_OPENING,41420,30426,1765442915666793
ACK_OPENING,41850,41420,1765442915698772
ACK_OPENING,41850,45534,1765442915751202
ACK_OPENING,41420,22303,1765442915770736
ACK_OPENING,55383,41850,1765442915896874
ACK_OPENING,41850,61391,1765442916160378
ACK_OPENING,41850,8241,1765442916173849
ACK_OPENING,41850,55383,1765442916196631
ACK_OPENING,41850,30418,1765442916203715
ACK_OPENING,41850,30426,1765442916283433
ACK_OPENING,41850,22303,1765442916403239
ACK_OPENING,30426,41850,1765442916512186
ACK_OPENING,41420,45534,1765442916531337
READY,45534,1765442916531441
ACK_OPENING,61391,41850,1765442917084273
ACK_OPENING,30426,45534,1765442917151880
ACK_OPENING,22303,41850,1765442917601382
ACK_OPENING,41420,45534,1765442917827258
ACK_OPENING,30426,41850,1765442918136911
ACK_OPENING,8241,41850,1765442918617236
ACK_OPENING,41420,41850,1765442919162242
ACK_OPENING,3457,3457,1765442919400898
REGISTER,15603,61391|30426|8241|41850|3457|22303|55383|30418|41420|45534,1765442879773469
ACK_OPENING,3457,45534,1765442919851908
ACK_OPENING,3457,22303,1765442919860492
ACK_OPENING,45534,41850,1765442919895947
ACK_OPENING,3457,61391,1765442919911484
ACK_OPENING,3457,41420,1765442920043574
ACK_OPENING,3457,8241,1765442920049364
ACK_OPENING,3457,30426,1765442920108933
ACK_OPENING,3457,55383,1765442920147421
ACK_OPENING,55383,3457,1765442920199346
ACK_OPENING,3457,30418,1765442920491019
ACK_OPENING,3457,41850,1765442920515159
ACK_OPENING,22303,3457,1765442920856609
ACK_OPENING,41420,41850,1765442921262861
ACK_OPENING,61391,3457,1765442921441742
READY,41850,1765442921886955
ACK_OPENING,30418,41850,1765442921887025
ACK_OPENING,30426,3457,1765442922058754
ACK_OPENING,30418,3457,1765442922643305
ACK_OPENING,41420,3457,1765442923429856
REGISTER,46631,30426|8241|41850|3457|61391|55383|30418|41420|45534|15603|22303,1765442879865208
ACK_OPENING,30426,3457,1765442924076079
ACK_OPENING,15603,15603,1765442924083807
ACK_OPENING,15603,30426,1765442924095337
ACK_OPENING,15603,61391,1765442924198933
ACK_OPENING,15603,41850,1765442924214765
ACK_OPENING,15603,41420,1765442924216337
ACK_OPENING,15603,45534,1765442924232887
ACK_OPENING,15603,30418,1765442924264744
ACK_OPENING,15603,55383,1765442924275563
ACK_OPENING,15603,8241,1765442924288463
ACK_OPENING,15603,22303,1765442924325569
ACK_OPENING,15603,3457,1765442924691040
ACK_OPENING,41420,15603,1765442924700704
ACK_OPENING,8241,3457,1765442925266087
ACK_OPENING,30426,15603,1765442925540993
ACK_OPENING,61391,15603,1765442926226646
ACK_OPENING,45534,3457,1765442926250508
ACK_OPENING,30426,15603,1765442926841073
ACK_OPENING,41850,3457,1765442926904506
READY,3457,1765442926915040
ACK_OPENING,41420,3457,1765442927556086
ACK_OPENING,8241,15603,1765442927644722
REGISTER,56437,22303|55383|30418|41420|45534|15603|46631|61391|30426|8241|41850|3457,1765442880337881
ACK_OPENING,46631,46631,1765442928018766
ACK_OPENING,46631,61391,1765442928090472
ACK_OPENING,46631,55383,1765442928121376
ACK_OPENING,46631,22303,1765442928135125
ACK_OPENING,46631,41850,1765442928140141
ACK_OPENING,46631,41420,1765442928145449
ACK_OPENING,46631,8241,1765442928155435
ACK_OPENING,46631,3457,1765442928175930
ACK_OPENING,46631,45534,1765442928185635
ACK_OPENING,46631,30426,1765442928220372
ACK_OPENING,46631,30418,1765442928221024
ACK_OPENING,46631,15603,1765442928286539
ACK_OPENING,61391,46631,1765442928527808
ACK_OPENING,55383,46631,1765442929018779
ACK_OPENING,22303,15603,1765442929152775
ACK_OPENING,30426,46631,1765442929672096
ACK_OPENING,55383,15603,1765442929807939
ACK_OPENING,22303,46631,1765442930288746
ACK_OPENING,45534,15603,1765442930421819
ACK_OPENING,8241,46631,1765442930896707
ACK_OPENING,3457,15603,1765442931035671
ACK_OPENING,41420,46631,1765442931593490
REGISTER,43137,15603|46631|56437|22303|55383|30418|41420|45534|61391|30426|8241|41850|3457,1765442880345824
ACK_OPENING,30418,15603,1765442931764920
ACK_OPENING,56437,56437,1765442931853619
ACK_OPENING,56437,41420,1765442932095953
ACK_OPENING,56437,30418,1765442932190309
ACK_OPENING,56437,45534,1765442932240245
ACK_OPENING,56437,8241,1765442932260478
ACK_OPENING,56437,61391,1765442932261800
ACK_OPENING,56437,46631,1765442932297570
ACK_OPENING,56437,22303,1765442932337252
ACK_OPENING,41420,15603,1765442932351341
ACK_OPENING,56437,55383,1765442932379864
ACK_OPENING,56437,30426,1765442932384750
ACK_OPENING,56437,41850,1765442932385072
ACK_OPENING,30418,56437,1765442932468909
ACK_OPENING,56437,3457,1765442932559316
ACK_OPENING,41420,46631,1765442932915179
ACK_OPENING,56437,15603,1765442932969880
ACK_OPENING,41420,56437,1765442933266267
ACK_OPENING,41850,46631,1765442933506675
READY,15603,1765442933559171
ACK_OPENING,41850,15603,1765442933559225
ACK_OPENING,55383,56437,1765442934031369
ACK_OPENING,30426,46631,1765442934035090
ACK_OPENING,3457,46631,1765442934551369
ACK_OPENING,45534,56437,1765442934659443
ACK_OPENING,30418,46631,1765442935141222
ACK_OPENING,22303,56437,1765442935277220
ACK_OPENING,45534,46631,1765442935833193
ACK_OPENING,30426,56437,1765442935921252
REGISTER,61566,41420|15603|43137|61391|3457|30418|45534|46631|56437|22303|55383|41850|30426|8241,1765442880570333
ACK_OPENING,43137,43137,1765442935996058
ACK_OPENING,43137,41850,1765442936263536
ACK_OPENING,43137,41420,1765442936280342
ACK_OPENING,43137,55383,1765442936315795
ACK_OPENING,43137,61391,1765442936319188
ACK_OPENING,43137,45534,1765442936323833
ACK_OPENING,43137,3457,1765442936335472
ACK_OPENING,43137,30426,1765442936339927
ACK_OPENING,43137,15603,1765442936366625
ACK_OPENING,43137,8241,1765442936399680
ACK_OPENING,43137,30418,1765442936444016
ACK_OPENING,43137,46631,1765442936446651
ACK_OPENING,43137,22303,1765442936496884
ACK_OPENING,43137,56437,1765442936508144
ACK_OPENING,61391,43137,1765442936541895
