REGISTER,28061,,1765458407298961
REGISTER,28636,28061,1765458407848177
ACK_OPENING,28061,28061,1765458412184344
READY,28061,1765458412184257
ACK_OPENING,28061,28061,1765458416419995
REGISTER,63294,28061|28636,1765458408200077
ACK_OPENING,28636,28636,1765458417102632
ACK_OPENING,28636,28061,1765458417380127
ACK_OPENING,28061,28636,1765458417833075
READY,28636,1765458417833135
ACK_OPENING,28061,28636,1765458418497939
ACK_OPENING,63294,63294,1765458421519744
REGISTER,16035,28061|28636|63294,1765458408655966
ACK_OPENING,63294,28636,1765458422090810
ACK_OPENING,28061,63294,1765458422121029
ACK_OPENING,63294,28061,1765458422129749
ACK_OPENING,28061,63294,1765458422706046
ACK_OPENING,28636,63294,1765458423283899
READY,63294,1765458423283958
REGISTER,58132,16035|28061|28636|63294,1765458410980374
ACK_OPENING,16035,16035,1765458425967235
ACK_OPENING,16035,28061,1765458426385535
ACK_OPENING,16035,63294,1765458426474850
ACK_OPENING,16035,28636,1765458426558592
ACK_OPENING,28061,16035,1765458426563562
ACK_OPENING,28061,16035,1765458427090838
ACK_OPENING,28636,16035,1765458427578419
ACK_OPENING,63294,16035,1765458428048903
READY,16035,1765458428049023
REGISTER,25302,28061|28636|63294|16035|58132,1765458411103890
ACK_OPENING,58132,58132,1765458430439458
ACK_OPENING,58132,28061,1765458430953598
ACK_OPENING,58132,16035,1765458430973266
ACK_OPENING,58132,63294,1765458431008264
ACK_OPENING,63294,58132,1765458431014827
ACK_OPENING,58132,28636,1765458431044986
ACK_OPENING,16035,58132,1765458431630404
ACK_OPENING,28061,58132,1765458432214872
READY,58132,1765458432695659
ACK_OPENING,28636,58132,1765458432695626
ACK_OPENING,28061,58132,1765458433288409
REGISTER,61247,63294|16035|58132|25302|28061|28636,1765458411383387
ACK_OPENING,25302,25302,1765458435018034
ACK_OPENING,25302,58132,1765458435161975
ACK_OPENING,25302,63294,1765458435196007
ACK_OPENING,25302,28636,1765458435280077
ACK_OPENING,25302,28061,1765458435327715
ACK_OPENING,25302,16035,1765458435400436
ACK_OPENING,28061,25302,1765458435633106
ACK_OPENING,28061,25302,1765458436520477
ACK_OPENING,58132,25302,1765458437168197
ACK_OPENING,28636,25302,1765458438141304
ACK_OPENING,63294,25302,1765458438806809
ACK_OPENING,61247,61247,1765458439471166
ACK_OPENING,16035,25302,1765458439675074
READY,25302,1765458439675112
REGISTER,13857,28636|63294|16035|58132|25302|61247|28061,1765458411627505
ACK_OPENING,61247,28636,1765458440009774
ACK_OPENING,28061,61247,1765458440080904
ACK_OPENING,61247,28061,1765458440142946
ACK_OPENING,61247,58132,1765458440175036
ACK_OPENING,61247,16035,1765458440196343
ACK_OPENING,61247,25302,1765458440234661
ACK_OPENING,61247,63294,1765458440285337
ACK_OPENING,28061,61247,1765458440631203
ACK_OPENING,58132,61247,1765458441131989
ACK_OPENING,25302,61247,1765458441619882
ACK_OPENING,28636,61247,1765458442102898
ACK_OPENING,63294,61247,1765458442589146
READY,61247,1765458443238421
ACK_OPENING,16035,61247,1765458443238468
REGISTER,5559,63294|16035|58132|25302|61247|13857|28061|28636,1765458411907511
ACK_OPENING,13857,13857,1765458444103700
ACK_OPENING,13857,16035,1765458444416947
ACK_OPENING,13857,63294,1765458444481254
ACK_OPENING,13857,28636,1765458444564227
ACK_OPENING,13857,25302,1765458444568730
ACK_OPENING,13857,61247,1765458444582933
ACK_OPENING,13857,28061,1765458444592748
ACK_OPENING,13857,58132,1765458444641162
ACK_OPENING,16035,13857,1765458444904056
ACK_OPENING,58132,13857,1765458445548627
ACK_OPENING,28061,13857,1765458446246320
ACK_OPENING,63294,13857,1765458446877991
ACK_OPENING,25302,13857,1765458447744814
REGISTER,45778,28636|63294|25302|61247|13857|28061|16035|58132|5559,1765458412158395
ACK_OPENING,5559,5559,1765458447923092
ACK_OPENING,5559,25302,1765458448375698
ACK_OPENING,5559,58132,1765458448384419
ACK_OPENING,28061,13857,1765458448426843
ACK_OPENING,5559,28061,1765458448463688
ACK_OPENING,5559,16035,1765458448478626
ACK_OPENING,5559,63294,1765458448505601
ACK_OPENING,5559,61247,1765458448529891
ACK_OPENING,16035,5559,1765458448538854
ACK_OPENING,5559,28636,1765458448555890
ACK_OPENING,5559,13857,1765458449077815
ACK_OPENING,25302,5559,1765458449186954
ACK_OPENING,28636,13857,1765458449698324
ACK_OPENING,63294,5559,1765458449866294
READY,13857,1765458450309437
ACK_OPENING,61247,13857,1765458450309473
ACK_OPENING,28061,5559,1765458450464696
ACK_OPENING,13857,5559,1765458451079517
ACK_OPENING,58132,5559,1765458451790000
REGISTER,39940,28636|63294|25302|61247|13857|28061|16035|58132|5559|45778,1765458412506602
ACK_OPENING,45778,45778,1765458452162990
ACK_OPENING,61247,5559,1765458452389345
ACK_OPENING,45778,25302,1765458452577445
ACK_OPENING,45778,61247,1765458452620577
ACK_OPENING,45778,28636,1765458452707946
ACK_OPENING,45778,58132,1765458452709523
ACK_OPENING,45778,13857,1765458452730806
ACK_OPENING,45778,28061,1765458452740512
ACK_OPENING,45778,16035,1765458452760816
ACK_OPENING,58132,45778,1765458452784004
ACK_OPENING,45778,63294,1765458452796224
ACK_OPENING,45778,5559,1765458452951839
ACK_OPENING,61247,45778,1765458453400699
ACK_OPENING,28061,5559,1765458453532591
ACK_OPENING,28061,45778,1765458454026361
READY,5559,1765458454180624
ACK_OPENING,28636,5559,1765458454180720
ACK_OPENING,28061,45778,1765458454612060
ACK_OPENING,28636,45778,1765458455314520
ACK_OPENING,39940,39940,1765458456094250
ACK_OPENING,16035,45778,1765458456188055
REGISTER,3766,45778|28061|16035|58132|5559|13857|39940|28636|63294|25302|61247,1765458414425615
ACK_OPENING,39940,61247,1765458456644568
ACK_OPENING,39940,25302,1765458456647929
ACK_OPENING,39940,28636,1765458456675029
ACK_OPENING,58132,39940,1765458456693163
ACK_OPENING,39940,63294,1765458456732786
ACK_OPENING,39940,58132,1765458456757957
ACK_OPENING,63294,45778,1765458456800107
ACK_OPENING,39940,5559,1765458456828241
ACK_OPENING,39940,28061,1765458456875070
ACK_OPENING,39940,16035,1765458456890630
ACK_OPENING,39940,13857,1765458456963288
ACK_OPENING,39940,45778,1765458457359599
ACK_OPENING,28061,39940,1765458457504919
ACK_OPENING,25302,45778,1765458458005884
ACK_OPENING,28636,39940,1765458458158815
ACK_OPENING,5559,45778,1765458458617773
ACK_OPENING,13857,39940,1765458458796564
READY,45778,1765458459318423
ACK_OPENING,13857,45778,1765458459318754
ACK_OPENING,63294,39940,1765458459416258
ACK_OPENING,25302,39940,1765458460193822
REGISTER,5600,58132|5559|45778|3766|28061|16035|25302|61247|13857|39940|28636|63294,1765458415004586
ACK_OPENING,3766,3766,1765458460757396
ACK_OPENING,5559,39940,1765458460885402
