index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-service,memcached,mongodb-sharded-configsvr,mongodb-sharded-mongos,mongodb-sharded-shardsvr,nginx-thrift,post-storage-service,social-graph-redis,social-graph-service,social-network-mcrouter,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-redis,user-timeline-service,total,pending,notready
0,1789063452,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
1,1789063453,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
2,1789063454,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
3,1789063455,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
4,1789063456,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
5,1789063457,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
6,1789063458,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
7,1789063459,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
8,1789063460,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
9,1789063461,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
10,1789063462,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
11,1789063463,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
12,1789063464,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
13,1789063465,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
14,1789063466,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
15,1789063467,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
16,1789063468,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
17,1789063469,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
18,1789063470,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
19,1789063471,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
20,1789063472,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
21,1789063473,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
22,1789063474,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
23,1789063475,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
24,1789063476,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
25,1789063477,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
26,1789063478,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
27,1789063479,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
28,1789063480,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
29,1789063481,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
30,1789063482,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
31,1789063483,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
32,1789063484,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
33,1789063485,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
34,1789063486,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
35,1789063487,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
36,1789063488,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
37,1789063489,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
38,1789063490,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
39,1789063491,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
40,1789063492,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
41,1789063493,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
42,1789063494,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
43,1789063495,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
44,1789063496,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
45,1789063497,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
46,1789063498,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
47,1789063499,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
48,1789063500,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
49,1789063501,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
50,1789063502,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
51,1789063503,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
52,1789063504,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
53,1789063505,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
54,1789063506,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
55,1789063507,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
56,1789063508,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
57,1789063509,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
58,1789063510,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
59,1789063511,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
60,1789063512,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
61,1789063513,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
62,1789063514,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
63,1789063515,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
64,1789063516,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
65,1789063517,1,1,1,1,1,1,6,1,3,6,1,1,1,1,3,1,1,1,1,1,1,1,36,0,0
