index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-service,memcached,mongodb-sharded-configsvr,mongodb-sharded-mongos,mongodb-sharded-shardsvr,nginx-thrift,post-storage-service,social-graph-redis,social-graph-service,social-network-mcrouter,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-redis,user-timeline-service,total,pending,notready
0,1789065619,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
1,1789065620,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
2,1789065621,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
3,1789065622,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
4,1789065623,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
5,1789065624,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
6,1789065625,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
7,1789065626,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
8,1789065627,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
9,1789065628,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
10,1789065629,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
11,1789065630,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
12,1789065631,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
13,1789065632,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
14,1789065633,1,1,1,1,1,1,6,1,3,6,10,3,1,1,3,1,1,1,1,1,1,1,47,0,0
