index,timestamp,compose-post-service,home-timeline-redis,home-timeline-service,jaeger,media-frontend,media-service,memcached,mongodb-sharded-configsvr,mongodb-sharded-mongos,mongodb-sharded-shardsvr,nginx-thrift,post-storage-service,social-graph-redis,social-graph-service,social-network-mcrouter,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-redis,user-timeline-service,total,pending,notready
0,1789063933,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
1,1789063934,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
2,1789063935,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
3,1789063936,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
4,1789063937,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
5,1789063938,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
6,1789063940,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
7,1789063941,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
8,1789063942,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
9,1789063943,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
10,1789063944,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
11,1789063945,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
12,1789063946,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
13,1789063947,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
14,1789063948,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
15,1789063949,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
16,1789063950,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
17,1789063951,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
18,1789063952,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
19,1789063953,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
20,1789063954,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
21,1789063955,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
22,1789063956,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
23,1789063957,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
24,1789063958,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
25,1789063959,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
26,1789063960,1,1,1,1,1,1,6,1,3,6,2,1,1,1,3,1,1,1,1,1,1,1,37,0,0
