timestamp,service,phase,ready
1789065137,compose-post-service,Running,True
1789065137,home-timeline-redis,Running,True
1789065137,home-timeline-service,Running,True
1789065137,jaeger,Running,True
1789065137,media-frontend,Running,True
1789065137,media-service,Running,True
1789065137,mongodb-sharded-configsvr,Running,True
1789065137,mongodb-sharded-mongos,Running,True
1789065137,mongodb-sharded-mongos,Running,True
1789065137,mongodb-sharded-mongos,Running,True
1789065137,mongodb-sharded-shardsvr,Running,True
1789065137,mongodb-sharded-shardsvr,Running,True
1789065137,mongodb-sharded-shardsvr,Running,True
1789065137,mongodb-sharded-shardsvr,Running,True
1789065137,mongodb-sharded-shardsvr,Running,True
1789065137,mongodb-sharded-shardsvr,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,nginx-thrift,Running,True
1789065137,post-storage-service,Running,True
1789065137,post-storage-service,Running,True
1789065137,post-storage-service,Running,True
1789065137,social-graph-redis,Running,True
1789065137,social-graph-service,Running,True
1789065137,social-network-mcrouter,Running,True
1789065137,social-network-mcrouter,Running,True
1789065137,social-network-mcrouter,Running,True
1789065137,memcached,Running,True
1789065137,memcached,Running,True
1789065137,memcached,Running,True
1789065137,memcached,Running,True
1789065137,memcached,Running,True
1789065137,memcached,Running,True
1789065137,text-service,Running,True
1789065137,unique-id-service,Running,True
1789065137,url-shorten-service,Running,True
1789065137,user-mention-service,Running,True
1789065137,user-service,Running,True
1789065137,user-timeline-redis,Running,True
1789065137,user-timeline-service,Running,True
1789065138,compose-post-service,Running,True
1789065138,home-timeline-redis,Running,True
1789065138,home-timeline-service,Running,True
1789065138,jaeger,Running,True
1789065138,media-frontend,Running,True
1789065138,media-service,Running,True
1789065138,mongodb-sharded-configsvr,Running,True
1789065138,mongodb-sharded-mongos,Running,True
1789065138,mongodb-sharded-mongos,Running,True
1789065138,mongodb-sharded-mongos,Running,True
1789065138,mongodb-sharded-shardsvr,Running,True
1789065138,mongodb-sharded-shardsvr,Running,True
1789065138,mongodb-sharded-shardsvr,Running,True
1789065138,mongodb-sharded-shardsvr,Running,True
1789065138,mongodb-sharded-shardsvr,Running,True
1789065138,mongodb-sharded-shardsvr,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,nginx-thrift,Running,True
1789065138,post-storage-service,Running,True
1789065138,post-storage-service,Running,True
1789065138,post-storage-service,Running,True
1789065138,social-graph-redis,Running,True
1789065138,social-graph-service,Running,True
1789065138,social-network-mcrouter,Running,True
1789065138,social-network-mcrouter,Running,True
1789065138,social-network-mcrouter,Running,True
1789065138,memcached,Running,True
1789065138,memcached,Running,True
1789065138,memcached,Running,True
1789065138,memcached,Running,True
1789065138,memcached,Running,True
1789065138,memcached,Running,True
1789065138,text-service,Running,True
1789065138,unique-id-service,Running,True
1789065138,url-shorten-service,Running,True
1789065138,user-mention-service,Running,True
1789065138,user-service,Running,True
1789065138,user-timeline-redis,Running,True
1789065138,user-timeline-service,Running,True
1789065139,compose-post-service,Running,True
1789065139,home-timeline-redis,Running,True
1789065139,home-timeline-service,Running,True
1789065139,jaeger,Running,True
1789065139,media-frontend,Running,True
1789065139,media-service,Running,True
1789065139,mongodb-sharded-configsvr,Running,True
1789065139,mongodb-sharded-mongos,Running,True
1789065139,mongodb-sharded-mongos,Running,True
1789065139,mongodb-sharded-mongos,Running,True
1789065139,mongodb-sharded-shardsvr,Running,True
1789065139,mongodb-sharded-shardsvr,Running,True
1789065139,mongodb-sharded-shardsvr,Running,True
1789065139,mongodb-sharded-shardsvr,Running,True
1789065139,mongodb-sharded-shardsvr,Running,True
1789065139,mongodb-sharded-shardsvr,Running,True
1789065139,nginx-thrift,Running,True
1789065139,nginx-thrift,Running,True
1789065139,nginx-thrift,Running,True
